group,sample_id,row,col,data_kind
full_row,SYN0092,192,704,synthetic
full_row,SYN0092,192,705,synthetic
full_row,SYN0092,192,706,synthetic
full_row,SYN0092,192,707,synthetic
full_row,SYN0092,192,708,synthetic
full_row,SYN0092,192,709,synthetic
full_row,SYN0092,192,710,synthetic
full_row,SYN0092,192,711,synthetic
full_row,SYN0092,192,712,synthetic
full_row,SYN0092,192,713,synthetic
full_row,SYN0092,192,714,synthetic
full_row,SYN0092,192,715,synthetic
full_row,SYN0092,192,716,synthetic
full_row,SYN0092,192,717,synthetic
full_row,SYN0092,192,718,synthetic
full_row,SYN0092,192,719,synthetic
full_row,SYN0092,192,720,synthetic
full_row,SYN0092,192,721,synthetic
full_row,SYN0092,192,722,synthetic
full_row,SYN0092,192,723,synthetic
full_row,SYN0092,192,724,synthetic
full_row,SYN0092,192,725,synthetic
full_row,SYN0092,192,726,synthetic
full_row,SYN0092,192,727,synthetic
full_row,SYN0092,192,728,synthetic
full_row,SYN0092,192,729,synthetic
full_row,SYN0092,192,730,synthetic
full_row,SYN0092,192,731,synthetic
full_row,SYN0092,192,732,synthetic
full_row,SYN0092,192,733,synthetic
full_row,SYN0092,192,734,synthetic
full_row,SYN0092,192,735,synthetic
full_row,SYN0092,192,736,synthetic
full_row,SYN0092,192,737,synthetic
full_row,SYN0092,192,738,synthetic
full_row,SYN0092,192,739,synthetic
full_row,SYN0092,192,740,synthetic
full_row,SYN0092,192,741,synthetic
full_row,SYN0092,192,742,synthetic
full_row,SYN0092,192,743,synthetic
full_row,SYN0092,192,744,synthetic
full_row,SYN0092,192,745,synthetic
full_row,SYN0092,192,746,synthetic
full_row,SYN0092,192,747,synthetic
full_row,SYN0092,192,748,synthetic
full_row,SYN0092,192,749,synthetic
full_row,SYN0092,192,750,synthetic
full_row,SYN0092,192,751,synthetic
full_row,SYN0092,192,752,synthetic
full_row,SYN0092,192,753,synthetic
full_row,SYN0092,192,754,synthetic
full_row,SYN0092,192,755,synthetic
full_row,SYN0092,192,756,synthetic
full_row,SYN0092,192,757,synthetic
full_row,SYN0092,192,758,synthetic
full_row,SYN0092,192,759,synthetic
full_row,SYN0092,192,760,synthetic
full_row,SYN0092,192,761,synthetic
full_row,SYN0092,192,762,synthetic
full_row,SYN0092,192,763,synthetic
full_row,SYN0092,192,764,synthetic
full_row,SYN0092,192,765,synthetic
full_row,SYN0092,192,766,synthetic
full_row,SYN0092,192,767,synthetic
full_row,SYN0092,192,768,synthetic
full_row,SYN0092,192,769,synthetic
full_row,SYN0092,192,770,synthetic
full_row,SYN0092,192,771,synthetic
full_row,SYN0092,192,772,synthetic
full_row,SYN0092,192,773,synthetic
full_row,SYN0092,192,774,synthetic
full_row,SYN0092,192,775,synthetic
full_row,SYN0092,192,776,synthetic
full_row,SYN0092,192,777,synthetic
full_row,SYN0092,192,778,synthetic
full_row,SYN0092,192,779,synthetic
full_row,SYN0092,192,780,synthetic
full_row,SYN0092,192,781,synthetic
full_row,SYN0092,192,782,synthetic
full_row,SYN0092,192,783,synthetic
full_row,SYN0092,192,784,synthetic
full_row,SYN0092,192,785,synthetic
full_row,SYN0092,192,786,synthetic
full_row,SYN0092,192,787,synthetic
full_row,SYN0092,192,788,synthetic
full_row,SYN0092,192,789,synthetic
full_row,SYN0092,192,790,synthetic
full_row,SYN0092,192,791,synthetic
full_row,SYN0092,192,792,synthetic
full_row,SYN0092,192,793,synthetic
full_row,SYN0092,192,794,synthetic
full_row,SYN0092,192,795,synthetic
full_row,SYN0092,192,796,synthetic
full_row,SYN0092,192,797,synthetic
full_row,SYN0092,192,798,synthetic
full_row,SYN0092,192,799,synthetic
full_row,SYN0092,192,800,synthetic
full_row,SYN0092,192,801,synthetic
full_row,SYN0092,192,802,synthetic
full_row,SYN0092,192,803,synthetic
full_row,SYN0092,192,804,synthetic
full_row,SYN0092,192,805,synthetic
full_row,SYN0092,192,806,synthetic
full_row,SYN0092,192,807,synthetic
full_row,SYN0092,192,808,synthetic
full_row,SYN0092,192,809,synthetic
full_row,SYN0092,192,810,synthetic
full_row,SYN0092,192,811,synthetic
full_row,SYN0092,192,812,synthetic
full_row,SYN0092,192,813,synthetic
full_row,SYN0092,192,814,synthetic
full_row,SYN0092,192,815,synthetic
full_row,SYN0092,192,816,synthetic
full_row,SYN0092,192,817,synthetic
full_row,SYN0092,192,818,synthetic
full_row,SYN0092,192,819,synthetic
full_row,SYN0092,192,820,synthetic
full_row,SYN0092,192,821,synthetic
full_row,SYN0092,192,822,synthetic
full_row,SYN0092,192,823,synthetic
full_row,SYN0092,192,824,synthetic
full_row,SYN0092,192,825,synthetic
full_row,SYN0092,192,826,synthetic
full_row,SYN0092,192,827,synthetic
full_row,SYN0092,192,828,synthetic
full_row,SYN0092,192,829,synthetic
full_row,SYN0092,192,830,synthetic
full_row,SYN0092,192,831,synthetic
full_row,SYN0092,192,832,synthetic
full_row,SYN0092,192,833,synthetic
full_row,SYN0092,192,834,synthetic
full_row,SYN0092,192,835,synthetic
full_row,SYN0092,192,836,synthetic
full_row,SYN0092,192,837,synthetic
full_row,SYN0092,192,838,synthetic
full_row,SYN0092,192,839,synthetic
full_row,SYN0092,192,840,synthetic
full_row,SYN0092,192,841,synthetic
full_row,SYN0092,192,842,synthetic
full_row,SYN0092,192,843,synthetic
full_row,SYN0092,192,844,synthetic
full_row,SYN0092,192,845,synthetic
full_row,SYN0092,192,846,synthetic
full_row,SYN0092,192,847,synthetic
full_row,SYN0092,192,848,synthetic
full_row,SYN0092,192,849,synthetic
full_row,SYN0092,192,850,synthetic
full_row,SYN0092,192,851,synthetic
full_row,SYN0092,192,852,synthetic
full_row,SYN0092,192,853,synthetic
full_row,SYN0092,192,854,synthetic
full_row,SYN0092,192,855,synthetic
full_row,SYN0092,192,856,synthetic
full_row,SYN0092,192,857,synthetic
full_row,SYN0092,192,858,synthetic
full_row,SYN0092,192,859,synthetic
full_row,SYN0092,192,860,synthetic
full_row,SYN0092,192,861,synthetic
full_row,SYN0092,192,862,synthetic
full_row,SYN0092,192,863,synthetic
full_row,SYN0092,192,864,synthetic
full_row,SYN0092,192,865,synthetic
full_row,SYN0092,192,866,synthetic
full_row,SYN0092,192,867,synthetic
full_row,SYN0092,192,868,synthetic
full_row,SYN0092,192,869,synthetic
full_row,SYN0092,192,870,synthetic
full_row,SYN0092,192,871,synthetic
full_row,SYN0092,192,872,synthetic
full_row,SYN0092,192,873,synthetic
full_row,SYN0092,192,874,synthetic
full_row,SYN0092,192,875,synthetic
full_row,SYN0092,192,876,synthetic
full_row,SYN0092,192,877,synthetic
full_row,SYN0092,192,878,synthetic
full_row,SYN0092,192,879,synthetic
full_row,SYN0092,192,880,synthetic
full_row,SYN0092,192,881,synthetic
full_row,SYN0092,192,882,synthetic
full_row,SYN0092,192,883,synthetic
full_row,SYN0092,192,884,synthetic
full_row,SYN0092,192,885,synthetic
full_row,SYN0092,192,886,synthetic
full_row,SYN0092,192,887,synthetic
full_row,SYN0092,192,888,synthetic
full_row,SYN0092,192,889,synthetic
full_row,SYN0092,192,890,synthetic
full_row,SYN0092,192,891,synthetic
full_row,SYN0092,192,892,synthetic
full_row,SYN0092,192,893,synthetic
full_row,SYN0092,192,894,synthetic
full_row,SYN0092,192,895,synthetic
full_row,SYN0092,192,896,synthetic
full_row,SYN0092,192,897,synthetic
full_row,SYN0092,192,898,synthetic
full_row,SYN0092,192,899,synthetic
full_row,SYN0092,192,900,synthetic
full_row,SYN0092,192,901,synthetic
full_row,SYN0092,192,902,synthetic
full_row,SYN0092,192,903,synthetic
full_row,SYN0092,192,904,synthetic
full_row,SYN0092,192,905,synthetic
full_row,SYN0092,192,906,synthetic
full_row,SYN0092,192,907,synthetic
full_row,SYN0092,192,908,synthetic
full_row,SYN0092,192,909,synthetic
full_row,SYN0092,192,910,synthetic
full_row,SYN0092,192,911,synthetic
full_row,SYN0092,192,912,synthetic
full_row,SYN0092,192,913,synthetic
full_row,SYN0092,192,914,synthetic
full_row,SYN0092,192,915,synthetic
full_row,SYN0092,192,916,synthetic
full_row,SYN0092,192,917,synthetic
full_row,SYN0092,192,918,synthetic
full_row,SYN0092,192,919,synthetic
full_row,SYN0092,192,920,synthetic
full_row,SYN0092,192,921,synthetic
full_row,SYN0092,192,922,synthetic
full_row,SYN0092,192,923,synthetic
full_row,SYN0092,192,924,synthetic
full_row,SYN0092,192,925,synthetic
full_row,SYN0092,192,926,synthetic
full_row,SYN0092,192,927,synthetic
full_row,SYN0092,192,928,synthetic
full_row,SYN0092,192,929,synthetic
full_row,SYN0092,192,930,synthetic
full_row,SYN0092,192,931,synthetic
full_row,SYN0092,192,932,synthetic
full_row,SYN0092,192,933,synthetic
full_row,SYN0092,192,934,synthetic
full_row,SYN0092,192,935,synthetic
full_row,SYN0092,192,936,synthetic
full_row,SYN0092,192,937,synthetic
full_row,SYN0092,192,938,synthetic
full_row,SYN0092,192,939,synthetic
full_row,SYN0092,192,940,synthetic
full_row,SYN0092,192,941,synthetic
full_row,SYN0092,192,942,synthetic
full_row,SYN0092,192,943,synthetic
full_row,SYN0092,192,944,synthetic
full_row,SYN0092,192,945,synthetic
full_row,SYN0092,192,946,synthetic
full_row,SYN0092,192,947,synthetic
full_row,SYN0092,192,948,synthetic
full_row,SYN0092,192,949,synthetic
full_row,SYN0092,192,950,synthetic
full_row,SYN0092,192,951,synthetic
full_row,SYN0092,192,952,synthetic
full_row,SYN0092,192,953,synthetic
full_row,SYN0092,192,954,synthetic
full_row,SYN0092,192,955,synthetic
full_row,SYN0092,192,956,synthetic
full_row,SYN0092,192,957,synthetic
full_row,SYN0092,192,958,synthetic
full_row,SYN0092,192,959,synthetic
full_row,SYN0092,192,960,synthetic
full_row,SYN0092,192,961,synthetic
full_row,SYN0092,192,962,synthetic
full_row,SYN0092,192,963,synthetic
full_row,SYN0092,192,964,synthetic
full_row,SYN0092,192,965,synthetic
full_row,SYN0092,192,966,synthetic
full_row,SYN0092,192,967,synthetic
full_row,SYN0092,192,968,synthetic
full_row,SYN0092,192,969,synthetic
full_row,SYN0092,192,970,synthetic
full_row,SYN0092,192,971,synthetic
full_row,SYN0092,192,972,synthetic
full_row,SYN0092,192,973,synthetic
full_row,SYN0092,192,974,synthetic
full_row,SYN0092,192,975,synthetic
full_row,SYN0092,192,976,synthetic
full_row,SYN0092,192,977,synthetic
full_row,SYN0092,192,978,synthetic
full_row,SYN0092,192,979,synthetic
full_row,SYN0092,192,980,synthetic
full_row,SYN0092,192,981,synthetic
full_row,SYN0092,192,982,synthetic
full_row,SYN0092,192,983,synthetic
full_row,SYN0092,192,984,synthetic
full_row,SYN0092,192,985,synthetic
full_row,SYN0092,192,986,synthetic
full_row,SYN0092,192,987,synthetic
full_row,SYN0092,192,988,synthetic
full_row,SYN0092,192,989,synthetic
full_row,SYN0092,192,990,synthetic
full_row,SYN0092,192,991,synthetic
full_row,SYN0092,192,992,synthetic
full_row,SYN0092,192,993,synthetic
full_row,SYN0092,192,994,synthetic
full_row,SYN0092,192,995,synthetic
full_row,SYN0092,192,996,synthetic
full_row,SYN0092,192,997,synthetic
full_row,SYN0092,192,998,synthetic
full_row,SYN0092,192,999,synthetic
full_row,SYN0092,192,1000,synthetic
full_row,SYN0092,192,1001,synthetic
full_row,SYN0092,192,1002,synthetic
full_row,SYN0092,192,1003,synthetic
full_row,SYN0092,192,1004,synthetic
full_row,SYN0092,192,1005,synthetic
full_row,SYN0092,192,1006,synthetic
full_row,SYN0092,192,1007,synthetic
full_row,SYN0092,192,1008,synthetic
full_row,SYN0092,192,1009,synthetic
full_row,SYN0092,192,1010,synthetic
full_row,SYN0092,192,1011,synthetic
full_row,SYN0092,192,1012,synthetic
full_row,SYN0092,192,1013,synthetic
full_row,SYN0092,192,1014,synthetic
full_row,SYN0092,192,1015,synthetic
full_row,SYN0092,192,1016,synthetic
full_row,SYN0092,192,1017,synthetic
full_row,SYN0092,192,1018,synthetic
full_row,SYN0092,192,1019,synthetic
full_row,SYN0092,192,1020,synthetic
full_row,SYN0092,192,1021,synthetic
full_row,SYN0092,192,1022,synthetic
full_row,SYN0092,192,1023,synthetic
full_row,SYN0093,163,0,synthetic
full_row,SYN0093,163,1,synthetic
full_row,SYN0093,163,2,synthetic
full_row,SYN0093,163,3,synthetic
full_row,SYN0093,163,4,synthetic
full_row,SYN0093,163,5,synthetic
full_row,SYN0093,163,6,synthetic
full_row,SYN0093,163,7,synthetic
full_row,SYN0093,163,8,synthetic
full_row,SYN0093,163,9,synthetic
full_row,SYN0093,163,10,synthetic
full_row,SYN0093,163,11,synthetic
full_row,SYN0093,163,12,synthetic
full_row,SYN0093,163,13,synthetic
full_row,SYN0093,163,14,synthetic
full_row,SYN0093,163,15,synthetic
full_row,SYN0093,163,16,synthetic
full_row,SYN0093,163,17,synthetic
full_row,SYN0093,163,18,synthetic
full_row,SYN0093,163,19,synthetic
full_row,SYN0093,163,20,synthetic
full_row,SYN0093,163,21,synthetic
full_row,SYN0093,163,22,synthetic
full_row,SYN0093,163,23,synthetic
full_row,SYN0093,163,24,synthetic
full_row,SYN0093,163,25,synthetic
full_row,SYN0093,163,26,synthetic
full_row,SYN0093,163,27,synthetic
full_row,SYN0093,163,28,synthetic
full_row,SYN0093,163,29,synthetic
full_row,SYN0093,163,30,synthetic
full_row,SYN0093,163,31,synthetic
full_row,SYN0093,163,32,synthetic
full_row,SYN0093,163,33,synthetic
full_row,SYN0093,163,34,synthetic
full_row,SYN0093,163,35,synthetic
full_row,SYN0093,163,36,synthetic
full_row,SYN0093,163,37,synthetic
full_row,SYN0093,163,38,synthetic
full_row,SYN0093,163,39,synthetic
full_row,SYN0093,163,40,synthetic
full_row,SYN0093,163,41,synthetic
full_row,SYN0093,163,42,synthetic
full_row,SYN0093,163,43,synthetic
full_row,SYN0093,163,44,synthetic
full_row,SYN0093,163,45,synthetic
full_row,SYN0093,163,46,synthetic
full_row,SYN0093,163,47,synthetic
full_row,SYN0093,163,48,synthetic
full_row,SYN0093,163,49,synthetic
full_row,SYN0093,163,50,synthetic
full_row,SYN0093,163,51,synthetic
full_row,SYN0093,163,52,synthetic
full_row,SYN0093,163,53,synthetic
full_row,SYN0093,163,54,synthetic
full_row,SYN0093,163,55,synthetic
full_row,SYN0093,163,56,synthetic
full_row,SYN0093,163,57,synthetic
full_row,SYN0093,163,58,synthetic
full_row,SYN0093,163,59,synthetic
full_row,SYN0093,163,60,synthetic
full_row,SYN0093,163,61,synthetic
full_row,SYN0093,163,62,synthetic
full_row,SYN0093,163,63,synthetic
full_row,SYN0093,163,64,synthetic
full_row,SYN0093,163,65,synthetic
full_row,SYN0093,163,66,synthetic
full_row,SYN0093,163,67,synthetic
full_row,SYN0093,163,68,synthetic
full_row,SYN0093,163,69,synthetic
full_row,SYN0093,163,70,synthetic
full_row,SYN0093,163,71,synthetic
full_row,SYN0093,163,72,synthetic
full_row,SYN0093,163,73,synthetic
full_row,SYN0093,163,74,synthetic
full_row,SYN0093,163,75,synthetic
full_row,SYN0093,163,76,synthetic
full_row,SYN0093,163,77,synthetic
full_row,SYN0093,163,78,synthetic
full_row,SYN0093,163,79,synthetic
full_row,SYN0093,163,80,synthetic
full_row,SYN0093,163,81,synthetic
full_row,SYN0093,163,82,synthetic
full_row,SYN0093,163,83,synthetic
full_row,SYN0093,163,84,synthetic
full_row,SYN0093,163,85,synthetic
full_row,SYN0093,163,86,synthetic
full_row,SYN0093,163,87,synthetic
full_row,SYN0093,163,88,synthetic
full_row,SYN0093,163,89,synthetic
full_row,SYN0093,163,90,synthetic
full_row,SYN0093,163,91,synthetic
full_row,SYN0093,163,92,synthetic
full_row,SYN0093,163,93,synthetic
full_row,SYN0093,163,94,synthetic
full_row,SYN0093,163,95,synthetic
full_row,SYN0093,163,96,synthetic
full_row,SYN0093,163,97,synthetic
full_row,SYN0093,163,98,synthetic
full_row,SYN0093,163,99,synthetic
full_row,SYN0093,163,100,synthetic
full_row,SYN0093,163,101,synthetic
full_row,SYN0093,163,102,synthetic
full_row,SYN0093,163,103,synthetic
full_row,SYN0093,163,104,synthetic
full_row,SYN0093,163,105,synthetic
full_row,SYN0093,163,106,synthetic
full_row,SYN0093,163,107,synthetic
full_row,SYN0093,163,108,synthetic
full_row,SYN0093,163,109,synthetic
full_row,SYN0093,163,110,synthetic
full_row,SYN0093,163,111,synthetic
full_row,SYN0093,163,112,synthetic
full_row,SYN0093,163,113,synthetic
full_row,SYN0093,163,114,synthetic
full_row,SYN0093,163,115,synthetic
full_row,SYN0093,163,116,synthetic
full_row,SYN0093,163,117,synthetic
full_row,SYN0093,163,118,synthetic
full_row,SYN0093,163,119,synthetic
full_row,SYN0093,163,120,synthetic
full_row,SYN0093,163,121,synthetic
full_row,SYN0093,163,122,synthetic
full_row,SYN0093,163,123,synthetic
full_row,SYN0093,163,124,synthetic
full_row,SYN0093,163,125,synthetic
full_row,SYN0093,163,126,synthetic
full_row,SYN0093,163,127,synthetic
full_row,SYN0093,163,128,synthetic
full_row,SYN0093,163,129,synthetic
full_row,SYN0093,163,130,synthetic
full_row,SYN0093,163,131,synthetic
full_row,SYN0093,163,132,synthetic
full_row,SYN0093,163,133,synthetic
full_row,SYN0093,163,134,synthetic
full_row,SYN0093,163,135,synthetic
full_row,SYN0093,163,136,synthetic
full_row,SYN0093,163,137,synthetic
full_row,SYN0093,163,138,synthetic
full_row,SYN0093,163,139,synthetic
full_row,SYN0093,163,140,synthetic
full_row,SYN0093,163,141,synthetic
full_row,SYN0093,163,142,synthetic
full_row,SYN0093,163,143,synthetic
full_row,SYN0093,163,144,synthetic
full_row,SYN0093,163,145,synthetic
full_row,SYN0093,163,146,synthetic
full_row,SYN0093,163,147,synthetic
full_row,SYN0093,163,148,synthetic
full_row,SYN0093,163,149,synthetic
full_row,SYN0093,163,150,synthetic
full_row,SYN0093,163,151,synthetic
full_row,SYN0093,163,152,synthetic
full_row,SYN0093,163,153,synthetic
full_row,SYN0093,163,154,synthetic
full_row,SYN0093,163,155,synthetic
full_row,SYN0093,163,156,synthetic
full_row,SYN0093,163,157,synthetic
full_row,SYN0093,163,158,synthetic
full_row,SYN0093,163,159,synthetic
full_row,SYN0093,163,160,synthetic
full_row,SYN0093,163,161,synthetic
full_row,SYN0093,163,162,synthetic
full_row,SYN0093,163,163,synthetic
full_row,SYN0093,163,164,synthetic
full_row,SYN0093,163,165,synthetic
full_row,SYN0093,163,166,synthetic
full_row,SYN0093,163,167,synthetic
full_row,SYN0093,163,168,synthetic
full_row,SYN0093,163,169,synthetic
full_row,SYN0093,163,170,synthetic
full_row,SYN0093,163,171,synthetic
full_row,SYN0093,163,172,synthetic
full_row,SYN0093,163,173,synthetic
full_row,SYN0093,163,174,synthetic
full_row,SYN0093,163,175,synthetic
full_row,SYN0093,163,176,synthetic
full_row,SYN0093,163,177,synthetic
full_row,SYN0093,163,178,synthetic
full_row,SYN0093,163,179,synthetic
full_row,SYN0093,163,180,synthetic
full_row,SYN0093,163,181,synthetic
full_row,SYN0093,163,182,synthetic
full_row,SYN0093,163,183,synthetic
full_row,SYN0093,163,184,synthetic
full_row,SYN0093,163,185,synthetic
full_row,SYN0093,163,186,synthetic
full_row,SYN0093,163,187,synthetic
full_row,SYN0093,163,188,synthetic
full_row,SYN0093,163,189,synthetic
full_row,SYN0093,163,190,synthetic
full_row,SYN0093,163,191,synthetic
full_row,SYN0093,163,192,synthetic
full_row,SYN0093,163,193,synthetic
full_row,SYN0093,163,194,synthetic
full_row,SYN0093,163,195,synthetic
full_row,SYN0093,163,196,synthetic
full_row,SYN0093,163,197,synthetic
full_row,SYN0093,163,198,synthetic
full_row,SYN0093,163,199,synthetic
full_row,SYN0093,163,200,synthetic
full_row,SYN0093,163,201,synthetic
full_row,SYN0093,163,202,synthetic
full_row,SYN0093,163,203,synthetic
full_row,SYN0093,163,204,synthetic
full_row,SYN0093,163,205,synthetic
full_row,SYN0093,163,206,synthetic
full_row,SYN0093,163,207,synthetic
full_row,SYN0093,163,208,synthetic
full_row,SYN0093,163,209,synthetic
full_row,SYN0093,163,210,synthetic
full_row,SYN0093,163,211,synthetic
full_row,SYN0093,163,212,synthetic
full_row,SYN0093,163,213,synthetic
full_row,SYN0093,163,214,synthetic
full_row,SYN0093,163,215,synthetic
full_row,SYN0093,163,216,synthetic
full_row,SYN0093,163,217,synthetic
full_row,SYN0093,163,218,synthetic
full_row,SYN0093,163,219,synthetic
full_row,SYN0093,163,220,synthetic
full_row,SYN0093,163,221,synthetic
full_row,SYN0093,163,222,synthetic
full_row,SYN0093,163,223,synthetic
full_row,SYN0093,163,224,synthetic
full_row,SYN0093,163,225,synthetic
full_row,SYN0093,163,226,synthetic
full_row,SYN0093,163,227,synthetic
full_row,SYN0093,163,228,synthetic
full_row,SYN0093,163,229,synthetic
full_row,SYN0093,163,230,synthetic
full_row,SYN0093,163,231,synthetic
full_row,SYN0093,163,232,synthetic
full_row,SYN0093,163,233,synthetic
full_row,SYN0093,163,234,synthetic
full_row,SYN0093,163,235,synthetic
full_row,SYN0093,163,236,synthetic
full_row,SYN0093,163,237,synthetic
full_row,SYN0093,163,238,synthetic
full_row,SYN0093,163,239,synthetic
full_row,SYN0093,163,240,synthetic
full_row,SYN0093,163,241,synthetic
full_row,SYN0093,163,242,synthetic
full_row,SYN0093,163,243,synthetic
full_row,SYN0093,163,244,synthetic
full_row,SYN0093,163,245,synthetic
full_row,SYN0093,163,246,synthetic
full_row,SYN0093,163,247,synthetic
full_row,SYN0093,163,248,synthetic
full_row,SYN0093,163,249,synthetic
full_row,SYN0093,163,250,synthetic
full_row,SYN0093,163,251,synthetic
full_row,SYN0093,163,252,synthetic
full_row,SYN0093,163,253,synthetic
full_row,SYN0093,163,254,synthetic
full_row,SYN0093,163,255,synthetic
full_row,SYN0093,163,256,synthetic
full_row,SYN0093,163,257,synthetic
full_row,SYN0093,163,258,synthetic
full_row,SYN0093,163,259,synthetic
full_row,SYN0093,163,260,synthetic
full_row,SYN0093,163,261,synthetic
full_row,SYN0093,163,262,synthetic
full_row,SYN0093,163,263,synthetic
full_row,SYN0093,163,264,synthetic
full_row,SYN0093,163,265,synthetic
full_row,SYN0093,163,266,synthetic
full_row,SYN0093,163,267,synthetic
full_row,SYN0093,163,268,synthetic
full_row,SYN0093,163,269,synthetic
full_row,SYN0093,163,270,synthetic
full_row,SYN0093,163,271,synthetic
full_row,SYN0093,163,272,synthetic
full_row,SYN0093,163,273,synthetic
full_row,SYN0093,163,274,synthetic
full_row,SYN0093,163,275,synthetic
full_row,SYN0093,163,276,synthetic
full_row,SYN0093,163,277,synthetic
full_row,SYN0093,163,278,synthetic
full_row,SYN0093,163,279,synthetic
full_row,SYN0093,163,280,synthetic
full_row,SYN0093,163,281,synthetic
full_row,SYN0093,163,282,synthetic
full_row,SYN0093,163,283,synthetic
full_row,SYN0093,163,284,synthetic
full_row,SYN0093,163,285,synthetic
full_row,SYN0093,163,286,synthetic
full_row,SYN0093,163,287,synthetic
full_row,SYN0093,163,288,synthetic
full_row,SYN0093,163,289,synthetic
full_row,SYN0093,163,290,synthetic
full_row,SYN0093,163,291,synthetic
full_row,SYN0093,163,292,synthetic
full_row,SYN0093,163,293,synthetic
full_row,SYN0093,163,294,synthetic
full_row,SYN0093,163,295,synthetic
full_row,SYN0093,163,296,synthetic
full_row,SYN0093,163,297,synthetic
full_row,SYN0093,163,298,synthetic
full_row,SYN0093,163,299,synthetic
full_row,SYN0093,163,300,synthetic
full_row,SYN0093,163,301,synthetic
full_row,SYN0093,163,302,synthetic
full_row,SYN0093,163,303,synthetic
full_row,SYN0093,163,304,synthetic
full_row,SYN0093,163,305,synthetic
full_row,SYN0093,163,306,synthetic
full_row,SYN0093,163,307,synthetic
full_row,SYN0093,163,308,synthetic
full_row,SYN0093,163,309,synthetic
full_row,SYN0093,163,310,synthetic
full_row,SYN0093,163,311,synthetic
full_row,SYN0093,163,312,synthetic
full_row,SYN0093,163,313,synthetic
full_row,SYN0093,163,314,synthetic
full_row,SYN0093,163,315,synthetic
full_row,SYN0093,163,316,synthetic
full_row,SYN0093,163,317,synthetic
full_row,SYN0093,163,318,synthetic
full_row,SYN0093,163,319,synthetic
full_row,SYN0093,163,320,synthetic
full_row,SYN0093,163,321,synthetic
full_row,SYN0093,163,322,synthetic
full_row,SYN0093,163,323,synthetic
full_row,SYN0093,163,324,synthetic
full_row,SYN0093,163,325,synthetic
full_row,SYN0093,163,326,synthetic
full_row,SYN0093,163,327,synthetic
full_row,SYN0093,163,328,synthetic
full_row,SYN0093,163,329,synthetic
full_row,SYN0093,163,330,synthetic
full_row,SYN0093,163,331,synthetic
full_row,SYN0093,163,332,synthetic
full_row,SYN0093,163,333,synthetic
full_row,SYN0093,163,334,synthetic
full_row,SYN0093,163,335,synthetic
full_row,SYN0093,163,336,synthetic
full_row,SYN0093,163,337,synthetic
full_row,SYN0093,163,338,synthetic
full_row,SYN0093,163,339,synthetic
full_row,SYN0093,163,340,synthetic
full_row,SYN0093,163,341,synthetic
full_row,SYN0093,163,342,synthetic
full_row,SYN0093,163,343,synthetic
full_row,SYN0093,163,344,synthetic
full_row,SYN0093,163,345,synthetic
full_row,SYN0093,163,346,synthetic
full_row,SYN0093,163,347,synthetic
full_row,SYN0093,163,348,synthetic
full_row,SYN0093,163,349,synthetic
full_row,SYN0093,163,350,synthetic
full_row,SYN0093,163,351,synthetic
full_row,SYN0093,163,352,synthetic
full_row,SYN0093,163,353,synthetic
full_row,SYN0093,163,354,synthetic
full_row,SYN0093,163,355,synthetic
full_row,SYN0093,163,356,synthetic
full_row,SYN0093,163,357,synthetic
full_row,SYN0093,163,358,synthetic
full_row,SYN0093,163,359,synthetic
full_row,SYN0093,163,360,synthetic
full_row,SYN0093,163,361,synthetic
full_row,SYN0093,163,362,synthetic
full_row,SYN0093,163,363,synthetic
full_row,SYN0093,163,364,synthetic
full_row,SYN0093,163,365,synthetic
full_row,SYN0093,163,366,synthetic
full_row,SYN0093,163,367,synthetic
full_row,SYN0093,163,368,synthetic
full_row,SYN0093,163,369,synthetic
full_row,SYN0093,163,370,synthetic
full_row,SYN0093,163,371,synthetic
full_row,SYN0093,163,372,synthetic
full_row,SYN0093,163,373,synthetic
full_row,SYN0093,163,374,synthetic
full_row,SYN0093,163,375,synthetic
full_row,SYN0093,163,376,synthetic
full_row,SYN0093,163,377,synthetic
full_row,SYN0093,163,378,synthetic
full_row,SYN0093,163,379,synthetic
full_row,SYN0093,163,380,synthetic
full_row,SYN0093,163,381,synthetic
full_row,SYN0093,163,382,synthetic
full_row,SYN0093,163,383,synthetic
full_row,SYN0093,163,384,synthetic
full_row,SYN0093,163,385,synthetic
full_row,SYN0093,163,386,synthetic
full_row,SYN0093,163,387,synthetic
full_row,SYN0093,163,388,synthetic
full_row,SYN0093,163,389,synthetic
full_row,SYN0093,163,390,synthetic
full_row,SYN0093,163,391,synthetic
full_row,SYN0093,163,392,synthetic
full_row,SYN0093,163,393,synthetic
full_row,SYN0093,163,394,synthetic
full_row,SYN0093,163,395,synthetic
full_row,SYN0093,163,396,synthetic
full_row,SYN0093,163,397,synthetic
full_row,SYN0093,163,398,synthetic
full_row,SYN0093,163,399,synthetic
full_row,SYN0093,163,400,synthetic
full_row,SYN0093,163,401,synthetic
full_row,SYN0093,163,402,synthetic
full_row,SYN0093,163,403,synthetic
full_row,SYN0093,163,404,synthetic
full_row,SYN0093,163,405,synthetic
full_row,SYN0093,163,406,synthetic
full_row,SYN0093,163,407,synthetic
full_row,SYN0093,163,408,synthetic
full_row,SYN0093,163,409,synthetic
full_row,SYN0093,163,410,synthetic
full_row,SYN0093,163,411,synthetic
full_row,SYN0093,163,412,synthetic
full_row,SYN0093,163,413,synthetic
